school_urn,school_name,la_name,disadv_good_pass_pct,non_disadv_good_pass_pct,gap_pp,n_disadvantaged,pct_white_british,pct_fsm_perf_tables,headcount
131411,The Worthgate School,Kent,,,,z,,,
142621,The Write Time,Croydon,,,,z,,,
149336,The Wymering School,Portsmouth,0.0,0.0,0.0,10,,,
131748,The Wyvern School (Buxford),Kent,,,,20,,,
125428,The Yehudi Menuhin School,Surrey,,,,z,,,
134398,The Yellow House School,Essex,,,,z,,,
146277,The Young Women's Hub,Lewisham,,,,z,,,
136414,The de Ferrers Academy,Staffordshire,27.3,54.3,27.0,99,24.9,56.0,1365.0
145945,Theale Green School,West Berkshire,6.7,39.7,33.0,30,23.6,77.8,628.0
143902,Therfield School,Surrey,13.2,59.5,46.3,38,19.8,78.4,820.0
121245,Thetford Grammar School,Norfolk,,,,z,,,
121666,Thirsk School & Sixth Form College,North Yorkshire,19.4,44.2,24.8,36,21.8,89.4,907.0
148758,This Is My Education - TIME,St. Helens,,,,z,,,
139068,Thistley Hough Academy,Stoke-on-Trent,32.9,62.2,29.3,73,36.6,48.4,530.0
144002,Thomas Alleyne's High School,Staffordshire,3.6,44.8,41.2,28,12.0,92.7,895.0
138620,Thomas Bennett Community College,West Sussex,11.9,28.4,16.5,67,36.4,52.6,664.0
146680,Thomas Bewick School,Newcastle upon Tyne,,,,18,,,
137867,Thomas Clarkson Academy,Cambridgeshire,16.7,35.9,19.2,102,41.0,61.0,823.0
135263,Thomas Deacon Academy,Peterborough,29.7,33.8,4.1,118,32.9,9.7,225.0
138527,Thomas Estley Community College,Leicestershire,23.1,47.9,24.8,26,16.3,91.1,812.0
141639,Thomas Gainsborough School,Suffolk,20.4,51.7,31.3,49,19.4,84.8,1369.0
147650,Thomas Hall School,Devon,15.8,30.3,14.5,19,30.8,74.5,341.0
137059,Thomas Keble School,Gloucestershire,34.8,56.3,21.5,23,15.5,90.6,654.0
136832,Thomas Knyvett College,Surrey,16.7,35.0,18.3,36,35.2,52.3,359.0
141391,Thomas Middlecott Academy,Lincolnshire,5.3,21.9,16.6,38,37.0,64.5,387.0
136782,Thomas Mills High School & Sixth Form,Suffolk,30.0,49.7,19.7,30,18.4,86.7,868.0
101821,Thomas More Catholic School,Croydon,11.1,50.6,39.5,36,39.2,13.3,84.0
100190,Thomas Tallis School,Greenwich,29.4,50.0,20.6,85,27.5,43.2,892.0
123627,Thomas Telford School,Telford and Wrekin,60.0,72.5,12.5,30,14.9,72.9,1191.0
140160,Thomas Telford University Technical College,Wolverhampton,50.0,75.4,25.4,88,57.7,13.5,128.0
137838,Thomas Wolsey Ormiston Academy,Suffolk,,,,c,,,
149569,Thomas's College,Wandsworth,,,,z,,,
105276,Thomasson Memorial School,Bolton,,,,10,,,
148186,Thornaby Academy,Stockton-on-Tees,45.3,51.9,6.6,53,65.7,73.2,350.0
136715,Thornden School,Hampshire,45.8,75.2,29.4,24,6.1,70.0,1016.0
144990,Thornhill Academy,Sunderland,26.7,38.1,11.4,45,45.7,40.8,230.0
146365,"Thornhill Community Academy, A Share Academy",Kirklees,24.2,46.2,22.0,62,32.9,35.1,319.0
108877,Thornhill Park School,Sunderland,,,,z,,,
105264,Thornleigh Salesian College,Bolton,21.3,48.9,27.6,75,28.9,72.0,1135.0
143818,Thorns Collegiate Academy,Dudley,10.9,43.5,32.6,55,34.5,74.5,667.0
110549,Thornton College,Buckinghamshire,,,,z,,,
119897,Thornton-Cleveleys Red Marsh School,Lancashire,,,,6,,,
141185,Thorp Academy,Gateshead,27.9,63.9,36.0,68,24.4,89.4,1338.0
115402,Thorpe Hall School,Southend-on-Sea,,,,z,,,
110555,Thorpe House School,Buckinghamshire,,,,z,,,
143278,Thorpe St Andrew School and Sixth Form,Norfolk,31.9,53.6,21.7,47,15.5,74.2,1361.0
129252,Three Bridges,Cornwall,,,,z,,,
144503,Three Rivers Academy,Surrey,20.0,44.3,24.3,55,23.9,68.8,957.0
140079,Three Ways School,Bath and North East Somerset,0.0,0.0,0.0,11,,,
137554,Thriftwood School,Essex,,,,13,,,
148547,Thrybergh Academy,Rotherham,5.1,24.4,19.3,59,58.3,85.1,463.0
137241,Thurstable School,Essex,9.7,47.7,38.0,31,17.1,92.9,958.0
124802,Thurston Community College,Suffolk,25.6,55.4,29.8,43,17.7,83.4,1238.0
112949,Tibshelf Community School,Derbyshire,17.4,55.3,37.9,46,31.9,93.4,765.0
136143,Tiferes,Salford,,,,z,,,
131403,Tiferes High School,Barnet,,,,z,,,
151730,Tiffield Academy,West Northamptonshire,,,,z,,,
136910,Tiffin School,Kingston upon Thames,,,,5,3.1,24.8,363.0
144306,Tile Cross Academy,Birmingham,21.3,44.8,23.5,75,71.5,34.3,214.0
107395,Titus Salt School,Bradford,14.8,44.0,29.2,81,27.0,81.9,1171.0
113548,Tiverton High School,Devon,16.7,36.1,19.4,54,25.0,88.8,993.0
107564,Todmorden High School,Calderdale,27.3,48.7,21.4,44,28.4,86.4,733.0
137060,Tolworth Girls' School and Sixth Form,Kingston upon Thames,31.0,66.3,35.3,29,15.7,42.4,630.0
140117,Tomlinscote School,Surrey,23.1,66.3,43.2,26,6.9,53.1,798.0
136417,Tonbridge Grammar School,Kent,100.0,98.2,-1.8,8,2.0,48.2,561.0
118959,Tonbridge School,Kent,,,,z,,,
142761,Tong Leadership Academy,Bradford,9.2,27.1,17.9,76,39.6,49.8,394.0
136878,Toot Hill School,Nottinghamshire,42.2,72.0,29.8,45,15.3,77.3,1475.0
137206,Tor Bridge High,Plymouth,30.0,47.6,17.6,60,27.5,88.6,994.0
145549,Tor View School,Devon,,,,z,,,
143879,Tor View School,Lancashire,0.0,9.1,9.1,21,,,
125345,Tormead School,Surrey,,,,z,,,
112041,Torpoint Community College,Cornwall,19.4,44.4,25.0,36,24.7,85.5,632.0
138370,Torquay Academy,Torbay,27.5,57.4,29.9,69,31.1,86.3,1254.0
136321,Torquay Boys' Grammar School,Torbay,90.9,93.6,2.7,11,5.7,75.7,833.0
136506,Torquay Girls' Grammar School,Torbay,55.6,91.8,36.2,9,5.3,80.6,823.0
143947,Totnes Independent School,Devon,,,,z,,,
146529,Tottington High School,Bury,10.9,27.6,16.7,55,28.8,75.2,658.0
104837,Tower College,St. Helens,,,,z,,,
148568,Tower Learning Centre Independent School,Blackpool,,,,z,,,
136583,Towers School and Sixth Form Centre,Kent,13.7,35.2,21.5,73,28.5,75.9,1183.0
137769,Townley Grammar School,Bexley,96.7,96.9,0.2,30,8.5,13.1,219.0
117555,Townsend Church of England School,Hertfordshire,25.9,43.6,17.7,27,24.4,49.3,373.0
141875,Trafalgar School,Portsmouth,21.4,45.6,24.2,56,37.9,79.1,823.0
141603,Training and Skills Centre,Bradford,,,,z,,,
145164,Tram House School,Wandsworth,,,,z,,,
118126,Tranby,East Riding of Yorkshire,,,,z,,,
141031,Treasure House (London) CIC,Southwark,,,,z,,,
135534,TreeHouse School,Haringey,,,,z,,,
144234,Treetops School,Thurrock,0.0,3.7,3.7,18,,,
137998,Tregonwell Academy,"Bournemouth, Christchurch and Poole",,,,16,,,
116636,Treloar School,Hampshire,,,,z,,,
113004,Trent College,Derbyshire,,,,z,,,
144558,Trentham Academy,Stoke-on-Trent,27.0,49.1,22.1,37,15.7,79.9,625.0
145843,Treviglas Academy,Cornwall,30.6,45.2,14.6,36,26.7,87.6,753.0
117618,Tring Park School for the Performing Arts,Hertfordshire,,,,z,,,
138352,Tring School,Hertfordshire,18.5,58.2,39.7,27,11.0,80.5,1275.0
140966,Trinity Academy,Lambeth,25.5,29.2,3.7,51,48.8,5.0,31.0
135007,Trinity Academy,Doncaster,19.7,53.1,33.4,71,37.2,82.9,1021.0
147072,Trinity Academy,"Bristol, City of",31.3,74.7,43.4,48,34.1,46.3,438.0
148545,Trinity Academy Bradford,Bradford,37.7,43.9,6.2,53,25.8,70.0,647.0
145579,Trinity Academy Cathedral,Wakefield,37.5,56.7,19.2,80,41.4,63.3,656.0
144946,Trinity Academy Grammar,Calderdale,35.6,47.2,11.6,90,53.8,25.7,252.0
136094,Trinity Academy Halifax,Calderdale,27.4,50.3,22.9,117,37.2,83.6,1337.0
148560,Trinity Academy Leeds,Leeds,,,,0,58.6,15.5,147.0
146640,Trinity Academy New Bridge,Sunderland,0.0,0.0,0.0,18,,,
141865,Trinity Academy Newcastle,Newcastle upon Tyne,,,,23,,,
148561,Trinity Academy St. Edwards,Barnsley,,,,0,25.0,83.3,597.0
142382,Trinity Catholic College,Middlesbrough,25.8,49.6,23.8,89,43.6,72.5,945.0
102860,Trinity Catholic High School,Redbridge,40.7,69.2,28.5,27,14.0,37.5,599.0
148362,Trinity Catholic School,Warwickshire,14.6,41.5,26.9,41,38.7,53.6,215.0
136538,"Trinity Church of England School, Belvedere",Bexley,9.1,34.6,25.5,66,33.3,43.5,457.0
100749,"Trinity Church of England School, Lewisham",Lewisham,39.0,65.3,26.3,41,27.7,19.1,201.0
137801,Trinity CofE High School,Manchester,47.1,57.8,10.7,102,33.1,16.6,249.0
137167,Trinity High School and Sixth Form Centre,Worcestershire,11.6,32.8,21.2,69,28.6,62.7,595.0
131102,Trinity School,Barking and Dagenham,,,,16,,,
101842,Trinity School,Croydon,,,,z,,,
106276,Trinity School,Tameside,,,,z,,,
138525,Trinity School,West Berkshire,15.6,45.6,30.0,45,22.2,77.6,1051.0
113574,Trinity School,Devon,,,,z,,,
139554,Trinity School,Kent,24.2,50.0,25.8,33,17.4,74.7,855.0
137369,Trinity School,Cumberland,14.3,33.8,19.5,49,21.2,75.1,1258.0
145034,Trumpington Community College,Cambridgeshire,33.3,69.8,36.5,36,35.4,35.6,203.0
112077,Truro High School,Cornwall,,,,z,,,
112076,Truro School,Cornwall,,,,z,,,
146379,Tudor Grange Academy Kingshurst,Solihull,12.5,30.1,17.6,120,56.1,70.8,842.0
140731,Tudor Grange Academy Redditch,Worcestershire,6.3,32.2,25.9,32,33.7,75.1,301.0
135913,Tudor Grange Academy Worcester,Worcestershire,23.7,52.6,28.9,38,26.8,84.8,924.0
136310,"Tudor Grange Academy, Solihull",Solihull,32.1,76.4,44.3,28,9.8,48.4,825.0
144479,"Tudor Grange Samworth Academy, A church of England School",Leicester,10.9,42.6,31.7,55,42.8,44.8,452.0
123274,Tudor Hall School,Oxfordshire,,,,z,,,
100880,Tuke School,Southwark,,,,12,,,
142667,Tulip Academy,Lincolnshire,,,,25,,,
118789,Tunbridge Wells Girls' Grammar School,Kent,,,,5,3.5,64.0,701.0
118790,Tunbridge Wells Grammar School for Boys,Kent,90.0,91.3,1.3,10,5.4,71.4,1284.0
146099,Tupton Hall School,Derbyshire,21.6,37.2,15.6,88,36.9,90.3,1455.0
141963,Turing House School,Richmond upon Thames,26.7,73.3,46.6,30,15.9,59.0,594.0
145923,Turner Free School,Kent,11.1,32.7,21.6,63,43.1,81.6,832.0
100643,Turney Primary and Secondary Special School,Lambeth,,,,12,,,
146569,Turning Point Academy,Lancashire,,,,z,,,
105253,Turton School,Bolton,8.0,36.9,28.9,50,21.6,89.5,1438.0
148521,Turves Green Boys' School,Birmingham,32.7,53.8,21.1,52,48.7,67.5,363.0
137319,Tuxford Academy,Nottinghamshire,30.0,44.1,14.1,50,21.2,89.2,1322.0
139628,Tweendykes School,"Kingston upon Hull, City of",,,,6,,,
143420,Twickenham School,Richmond upon Thames,22.7,48.8,26.1,44,32.9,35.8,276.0
146727,Two Rivers High School,Staffordshire,0.0,0.0,0.0,24,,,
120331,Twycross House School,Leicestershire,,,,z,,,
137546,Twyford Church of England High School,Ealing,74.2,83.5,9.3,31,16.5,36.3,591.0
136649,Twynham School,"Bournemouth, Christchurch and Poole",33.3,68.1,34.8,42,18.3,85.5,1456.0
140791,Tytherington School,Cheshire East,32.4,57.6,25.2,37,18.4,87.1,1234.0
147685,UTC Derby Pride Park,Derby,26.9,43.3,16.4,26,32.2,56.1,257.0
146375,UTC Heathrow,Hillingdon,4.5,35.7,31.2,22,35.2,14.9,37.0
141111,UTC Oxfordshire,Oxfordshire,10.0,32.1,22.1,20,29.1,59.3,172.0
146560,UTC Plymouth,Plymouth,23.5,40.0,16.5,34,42.7,86.2,512.0
143430,UTC Portsmouth,Portsmouth,30.4,47.9,17.5,23,19.3,51.1,252.0
139268,UTC Reading,Reading,29.4,40.3,10.9,17,20.5,15.0,43.0
139695,UTC Sheffield City Centre,Sheffield,10.3,28.6,18.3,29,27.9,50.7,272.0
142605,UTC Sheffield Olympic Legacy Park,Sheffield,29.4,52.3,22.9,34,29.1,50.1,223.0
142894,UTC South Durham,County Durham,21.7,32.6,10.9,46,32.7,92.2,415.0
145155,UTC Swindon,Swindon,5.6,32.7,27.1,18,27.6,60.7,116.0
142899,UTC Warrington,Warrington,6.1,23.3,17.2,49,44.6,78.0,231.0
114590,Uckfield College,East Sussex,21.2,50.2,29.0,33,14.4,83.1,1332.0
103605,Uffculme School,Birmingham,0.0,0.0,0.0,14,,,
136287,Uffculme School,Devon,26.3,64.1,37.8,38,17.1,74.4,807.0
112393,Ullswater Community College,Westmorland and Furness,36.7,45.1,8.4,49,18.4,88.1,1353.0
112385,Ulverston Victoria High School,Westmorland and Furness,14.8,40.7,25.9,27,13.9,92.2,1232.0
112461,Underley Garden School,Westmorland and Furness,,,,z,,,
134833,Undershaw Education Trust,Surrey,,,,z,,,
146527,Unified Academy,Surrey,,,,19,,,
145295,Unique Children's School,Haringey,,,,z,,,
139675,Unity Academy Blackpool,Blackpool,13.2,28.1,14.9,76,60.3,78.4,742.0
133768,Unity City Academy,Middlesbrough,12.7,35.8,23.1,102,70.6,78.4,805.0
136373,Unity College,Buckinghamshire,,,,z,,,
135003,Unity College,Lancashire,26.9,39.3,12.4,108,34.2,81.6,1156.0
137282,University Academy Holbeach,Lincolnshire,13.4,34.5,21.1,67,32.4,84.1,1172.0
147268,University Academy Long Sutton,Lincolnshire,14.0,19.5,5.5,57,39.9,87.1,606.0
100065,University College School,Camden,,,,z,,,
141941,University Collegiate School,Bolton,22.9,39.5,16.6,48,47.0,18.2,110.0
142604,University Technical College Leeds,Leeds,38.6,48.3,9.7,44,27.3,62.6,305.0
141086,University Technical College Norfolk,Norfolk,53.6,58.6,5.0,28,21.2,82.7,348.0
135419,Unsted Park School,Surrey,,,,z,,,
143848,Unsworth Academy,Bury,21.6,44.2,22.6,51,30.4,72.1,698.0
149983,Up Holland High School,Lancashire,35.3,53.5,18.2,34,23.3,90.4,778.0
148945,Uplands Academy,East Sussex,22.9,42.9,20.0,35,22.5,87.6,645.0
143014,Uplands School,Swindon,,,,7,,,
142406,Upper Batley High School,Kirklees,30.8,45.9,15.1,39,28.0,5.1,40.0
137037,Upper Shirley High School,Southampton,22.2,60.4,38.2,63,29.3,55.6,601.0
121690,Upper Wharfedale School,North Yorkshire,66.7,60.6,-6.1,6,13.5,86.0,312.0
136629,Uppingham Community College,Rutland,30.0,57.0,27.0,30,14.9,84.3,775.0
120320,Uppingham School,Rutland,,,,z,,,
136420,Upton Court Grammar School,Slough,100.0,99.3,-0.7,20,8.1,1.9,22.0
137929,Upton Hall School FCJ,Wirral,92.9,87.9,-5.0,14,9.6,83.2,841.0
111422,Upton-by-Chester High School,Cheshire West and Chester,16.7,48.7,32.0,48,16.7,79.9,1399.0
143838,Urban Mission School,Lewisham,,,,z,,,
136297,Urmston Grammar Academy,Trafford,84.2,96.2,12.0,19,8.2,46.3,520.0
141628,Ursuline College,Kent,11.1,25.8,14.7,54,34.9,73.3,687.0
102683,Ursuline High School Wimbledon,Merton,34.5,71.3,36.8,29,16.0,33.6,466.0
149600,Utopia,Wirral,,,,z,,,
136768,Uxbridge High School,Hillingdon,24.4,49.3,24.9,90,36.5,23.3,313.0
147702,V.A.S.E Academy,Birmingham,,,,z,,,
148032,VLC,Warwickshire,,,,z,,,
147205,VTC Independent School,Kent,,,,z,,,
102176,Vale School,Haringey,,,,6,,,
148347,Vale of Evesham School,Worcestershire,,,,4,,,
143864,Vale of York Academy,York,10.3,61.9,51.6,29,23.5,81.3,570.0
119032,Valence School,Kent,,,,4,,,
102857,Valentines High School,Redbridge,68.2,77.8,9.6,44,25.0,2.3,30.0
136581,Valley Park School,Kent,20.9,26.0,5.1,67,21.7,64.2,1024.0
137169,Vandyke Upper School,Central Bedfordshire,21.1,53.2,32.1,57,14.8,79.4,1197.0
142928,Vanguard School,Lambeth,,,,12,,,
114579,Varndean School,Brighton and Hove,36.0,62.5,26.5,75,20.4,69.5,1040.0
139184,Venerable Bede Church of England Academy,Sunderland,15.4,48.4,33.0,52,32.0,93.2,786.0
144633,Venture Academy,Warwickshire,,,,7,,,
147949,Venture Learning,Nottinghamshire,,,,z,,,
137038,Verulam School,Hertfordshire,29.2,60.2,31.0,24,13.8,51.9,511.0
113954,Victoria Education Centre,"Bournemouth, Christchurch and Poole",,,,z,,,
103601,Victoria School,Birmingham,,,,11,,,
114345,Villa Real School,County Durham,,,,5,,,
101928,Villiers High School,Ealing,49.5,52.2,2.7,99,34.8,1.0,15.0
138516,Vishnitz Girls School,Hackney,,,,z,,,
150263,Vista Academy Littleport,Cambridgeshire,6.7,44.7,38.0,30,27.8,77.1,410.0
137635,Vyners School,Hillingdon,20.8,65.0,44.2,24,11.1,40.3,610.0
131288,WENTWORTH COLLEGE,Barnet,,,,z,,,
140961,WMG Academy for Young Engineers,Coventry,25.0,44.0,19.0,28,21.3,35.9,183.0
142900,WMG Academy for Young Engineers (Solihull),Solihull,12.3,16.4,4.1,65,47.7,52.7,221.0
148252,WV2 Education,Walsall,,,,z,,,
137355,Waddesdon Church of England School,Buckinghamshire,20.0,50.4,30.4,20,11.8,73.3,744.0
139368,Wade Deacon High School,Halton,41.1,71.2,30.1,95,26.6,86.0,1392.0
138024,Wadebridge School,Cornwall,12.5,53.8,41.3,56,24.5,87.4,918.0
123893,Wadham School,Somerset,7.1,44.4,37.3,28,18.9,92.7,713.0
142166,Waingels,Wokingham,28.1,57.5,29.4,32,12.3,39.1,556.0
108305,Wakefield Girls' High School,Wakefield,,,,z,,,
148135,Walbottle Academy,Newcastle upon Tyne,45.0,69.0,24.0,151,46.9,69.2,1194.0
138461,Waldegrave School,Richmond upon Thames,44.4,85.6,41.2,18,9.6,52.8,775.0
150869,Walderslade School,Medway,6.5,13.8,7.3,46,33.6,66.4,535.0
131937,Waldorf Cambridge School,Cambridgeshire,,,,z,,,
136331,Wales High School,Rotherham,15.8,49.4,33.6,76,25.3,88.5,1607.0
145528,Walker Riverside Academy,Newcastle upon Tyne,15.8,34.2,18.4,146,67.8,76.1,855.0
137357,Wallingford School,Oxfordshire,28.6,69.4,40.8,35,13.6,82.2,1181.0
136798,Wallington County Grammar School,Sutton,100.0,99.3,-0.7,15,6.8,14.2,159.0
136789,Wallington High School for Girls,Sutton,100.0,99.5,-0.5,22,11.4,9.2,142.0
141041,Walney School,Westmorland and Furness,8.3,25.6,17.3,24,25.7,95.6,495.0
133697,Walsall Academy,Walsall,22.7,46.2,23.5,75,38.9,62.9,892.0
139789,Walsall Studio School,Walsall,4.0,12.1,8.1,25,41.5,70.3,130.0
136268,Waltham Toll Bar Academy,North East Lincolnshire,29.4,50.2,20.8,68,17.5,80.9,1399.0
132727,Walthamstow Academy,Waltham Forest,53.8,54.8,1.0,80,42.9,11.8,126.0
119002,Walthamstow Hall,Kent,,,,z,,,
103103,Walthamstow School for Girls,Waltham Forest,61.7,76.5,14.8,47,24.4,21.6,192.0
136624,Walton Academy,Lincolnshire,23.1,29.0,5.9,65,37.3,69.0,623.0
140997,Walton Hall Academy,Staffordshire,0.0,0.0,0.0,21,,,
136842,Walton High,Milton Keynes,22.5,53.3,30.8,102,24.1,36.6,1113.0
142987,Walton High School,Staffordshire,35.0,51.5,16.5,20,7.1,80.9,1027.0
125468,Walton Leigh School,Surrey,,,,6,,,
150510,Walton-Le-Dale High School,Lancashire,9.4,30.1,20.7,53,35.6,81.9,601.0
137507,Wandle Valley Academy,Sutton,,,,15,,,
102851,Wanstead High School,Redbridge,39.5,66.1,26.6,43,17.9,38.1,546.0
148829,Want2Achieve The Academy,Stoke-on-Trent,,,,z,,,
138202,Wapping High School,Tower Hamlets,48.0,42.5,-5.5,25,34.0,10.5,31.0
116475,Warblington School,Hampshire,22.9,38.6,15.7,35,31.7,88.9,674.0
137416,Warden Park Secondary Academy,West Sussex,20.8,61.6,40.8,24,11.1,79.8,1227.0
140055,Wardle Academy,Rochdale,25.7,45.3,19.6,74,28.9,79.5,1085.0
134888,Wargrave House School,St. Helens,,,,z,,,
138928,Warlingham School,Surrey,17.8,47.1,29.3,45,19.8,66.7,962.0
126522,Warminster School,Wiltshire,,,,z,,,
109403,Warmley Park School,South Gloucestershire,,,,2,,,
146431,Warren School,Suffolk,,,,8,,,
125781,Warwick School,Warwickshire,,,,z,,,
138664,Waseley Hills High School,Worcestershire,13.3,49.4,36.1,30,28.0,84.6,627.0
144937,Washington Academy,Sunderland,17.6,28.2,10.6,51,55.7,90.4,537.0
139888,Washwood Heath Academy,Birmingham,38.3,39.1,0.8,162,52.7,0.9,16.0
146648,Waterfront UTC,Medway,16.0,22.0,6.0,25,34.8,72.7,263.0
144508,Waterhead Academy,Oldham,16.3,27.7,11.4,129,49.6,42.1,399.0
119853,Waterloo Lodge,Lancashire,,,,z,,,
146503,Watermill School,Stoke-on-Trent,,,,12,,,
147653,Waterside Academy,Hackney,37.0,46.9,9.9,46,60.4,5.9,22.0
136276,Watford Grammar School for Boys,Hertfordshire,56.5,86.4,29.9,23,6.2,14.8,239.0
136289,Watford Grammar School for Girls,Hertfordshire,47.1,86.4,39.3,17,6.5,13.5,193.0
145848,Wath Academy,Rotherham,28.9,53.4,24.5,97,26.8,90.0,1827.0
147860,Watling Academy,Milton Keynes,43.9,58.6,14.7,41,22.7,41.7,626.0
117683,Watling View School,Hertfordshire,,,,3,,,
102070,Waverley School,Enfield,,,,6,,,
142219,Waverley School,Birmingham,37.6,29.2,-8.4,117,51.1,0.6,11.0
139788,Waverley Studio College,Birmingham,11.4,15.0,3.6,35,41.9,2.8,7.0
137949,Wayland Academy,Norfolk,52.0,66.7,14.7,25,25.1,78.8,432.0
126068,"Weald School, The",West Sussex,16.7,54.0,37.3,48,12.8,89.3,1594.0
136455,Weald of Kent Grammar School,Kent,85.7,94.9,9.2,14,3.7,71.9,1368.0
137896,Weatherfield Academy,Central Bedfordshire,,,,4,,,
137815,Weatherhead High School,Wirral,16.9,34.1,17.2,89,39.2,89.1,1357.0
149614,Weaverham High School,Cheshire West and Chester,25.0,65.0,40.0,48,18.5,94.3,1094.0
139819,Weavers Academy,North Northamptonshire,18.7,34.6,15.9,75,31.3,53.5,686.0
141245,Wednesfield Academy,Wolverhampton,31.3,50.5,19.2,83,45.1,48.9,499.0
121766,Welburn Hall School,North Yorkshire,,,,10,,,
145486,Welcombe Hills School,Warwickshire,,,,6,,,
149820,Welden School,Derbyshire,,,,z,,,
149775,Weldon Village Academy,North Northamptonshire,,,,0,20.5,67.6,198.0
136378,Wellacre Technology Academy,Trafford,19.4,47.0,27.6,31,22.1,80.4,577.0
137170,Welland Park Academy,Leicestershire,38.7,71.3,32.6,31,13.1,87.9,868.0
150434,Wellfield Academy,Lancashire,37.5,32.6,-4.9,16,34.9,87.4,458.0
149739,Wellfield School,County Durham,37.7,58.6,20.9,53,42.0,94.9,867.0
136720,Welling School,Bexley,21.7,29.0,7.3,60,29.5,64.9,706.0
122131,Wellingborough School,North Northamptonshire,,,,z,,,
110125,Wellington College,Bracknell Forest,,,,z,,,
136377,Wellington School,Trafford,31.0,67.4,36.4,29,10.5,73.9,1114.0
123930,Wellington School,Somerset,,,,z,,,
123916,Wells Cathedral School,Somerset,,,,z,,,
137523,Wellsway School,Bath and North East Somerset,33.3,59.3,26.0,27,13.6,80.5,1067.0
138457,Wembley High Technology College,Brent,42.9,67.2,24.3,56,16.0,0.9,14.0
142416,Wemms Education Centre,Surrey,,,,z,,,
121679,Wensleydale School,North Yorkshire,11.1,38.1,27.0,9,17.3,95.6,371.0
116952,Weobley High School,"Herefordshire, County of",33.3,47.1,13.8,15,16.5,90.7,480.0
148327,Werneth School,Stockport,14.6,32.3,17.7,82,37.3,86.5,857.0
133522,Wessex Lodge School,Somerset,,,,z,,,
147182,West Bromwich Collegiate Academy,Sandwell,25.0,43.1,18.1,52,35.9,16.9,132.0
113606,West Buckland School,Devon,,,,z,,,
137209,West Coventry Academy,Coventry,23.0,38.1,15.1,61,30.7,60.2,782.0
142856,West Craven High School,Lancashire,6.1,42.1,36.0,33,27.7,82.6,488.0
138696,West Derby School,Liverpool,37.9,44.8,6.9,66,36.0,77.8,775.0
145404,West Exe School,Devon,33.3,55.0,21.7,45,20.2,78.9,976.0
131099,West Gate School,Leicester,,,,6,,,
148433,West Grantham Church of England Secondary Academy,Lincolnshire,35.0,25.0,-10.0,20,53.8,74.6,291.0
