school_urn,school_laestab,school_name,la_code,la_name,disadvantaged_pupils,disadvantaged_good_pass_pct,non_disadvantaged_good_pass_pct,all_pupils_good_pass_pct,gap_pp
135804,8656905,The Wellington Academy,E06000054,Wiltshire,25,16,36.3,35.5,20.3
147456,8924014,The Wells Academy,E06000018,Nottingham,67,25.4,42.9,35.7,17.5
145563,3326009,The Wenlock School,E08000027,Dudley,z,,,,
136628,8914328,The West Bridgford School,E10000024,Nottinghamshire,15,60,82,80.9,22.0
116407,8504012,The Westgate School,E10000014,Hampshire,22,40.9,74.2,71.3,33.3
138012,8715409,The Westgate School,E06000039,Slough,49,18.4,39.4,34.8,21.0
146087,3594011,The Westleigh School,E08000010,Wigan,80,15,25.7,19.3,10.7
132233,3337019,The Westminster School,E08000028,Sandwell,16,,,,
137553,8604183,The Weston Road Academy,E10000028,Staffordshire,28,21.4,50.7,47.4,29.3
137225,3314043,The Westwood Academy,E08000026,Coventry,51,13.7,46.9,38.3,33.2
144769,9267002,The Wherry School,E10000020,Norfolk,3,,,,
111429,8964167,The Whitby High School,E06000050,Cheshire West and Chester,74,20.3,35,30.8,14.7
146634,9424015,The Whitehaven Academy,E06000063,Cumberland,43,9.3,44.6,,35.3
144354,8864091,The Whitstable School,E10000016,Kent,48,10.4,34.3,29.9,23.9
148180,8786085,The Wildings,E10000008,Devon,z,,,,
107589,3817005,The William Henry Smith School and Sixth Form,E08000033,Calderdale,z,,,,
110048,8694031,The Willink School,E06000037,West Berkshire,36,19.4,65.3,57.9,45.9
149642,3727009,The Willows School,E08000018,Rotherham,15,,,,
138936,8604123,The Wilnecote School,E10000028,Staffordshire,41,12.2,28.1,23.9,15.9
143758,3027002,The Windmill School,E09000003,Barnet,c,,,,
141844,8684044,The Windsor Boys' School,E06000040,Windsor and Maidenhead,35,34.3,55.7,,21.4
136184,8966906,The Winsford Academy,E06000050,Cheshire West and Chester,87,6.9,19.4,14.4,12.5
143844,8554023,The Winstanley School,E10000018,Leicestershire,51,7.8,25.4,18.9,17.6
125314,9365414,The Winston Churchill School A Specialist Sports College,E10000030,Surrey,47,23.4,53.4,49,30.0
150783,8734017,The Wisbech Academy,E10000003,Cambridgeshire,0,,,,
139482,8157009,The Woodlands Academy,E06000065,North Yorkshire,13,,,,
110584,8267021,The Woodlands School,E06000042,Milton Keynes,12,,,,
113901,8385401,The Woodroffe School,E06000059,Dorset,27,25.9,60.7,55.7,34.8
103858,3324030,The Wordsley School,E08000027,Dudley,47,8.5,38.3,30.7,29.8
131411,8866075,The Worthgate School,E10000016,Kent,z,,,,
142621,3066016,The Write Time,E09000008,Croydon,z,,,,
149336,8517002,The Wymering School,E06000044,Portsmouth,10,0,0,,0.0
131748,8867069,The Wyvern School (Buxford),E10000016,Kent,20,,,,
125428,9366539,The Yehudi Menuhin School,E10000030,Surrey,z,,,,
134398,8816048,The Yellow House School,E10000012,Essex,z,,,,
146277,2096005,The Young Women's Hub,E09000023,Lewisham,z,,,,
136414,8604176,The de Ferrers Academy,E10000028,Staffordshire,99,27.3,54.3,48.4,27.0
145945,8694002,Theale Green School,E06000037,West Berkshire,30,6.7,39.7,30.8,33.0
143902,9364073,Therfield School,E10000030,Surrey,38,13.2,59.5,49.4,46.3
121245,9266128,Thetford Grammar School,E10000020,Norfolk,z,,,,
121666,8154035,Thirsk School & Sixth Form College,E06000065,North Yorkshire,36,19.4,44.2,41.2,24.8
148758,3426006,This Is My Education - TIME,E08000013,St. Helens,z,,,,
139068,8614002,Thistley Hough Academy,E06000021,Stoke-on-Trent,73,32.9,62.2,53.1,29.3
144002,8604146,Thomas Alleyne's High School,E10000028,Staffordshire,28,3.6,44.8,40.7,41.2
138620,9384044,Thomas Bennett Community College,E10000032,West Sussex,67,11.9,28.4,22.6,16.5
146680,3917036,Thomas Bewick School,E08000021,Newcastle upon Tyne,18,,,,
137867,8734000,Thomas Clarkson Academy,E10000003,Cambridgeshire,102,16.7,35.9,28.6,19.2
135263,8746905,Thomas Deacon Academy,E06000031,Peterborough,118,29.7,33.8,34.4,4.1
138527,8554057,Thomas Estley Community College,E10000018,Leicestershire,26,23.1,47.9,44.9,24.8
141639,9354019,Thomas Gainsborough School,E10000029,Suffolk,49,20.4,51.7,46.6,31.3
147650,8784029,Thomas Hall School,E10000008,Devon,19,15.8,30.3,27.5,14.5
137059,9164068,Thomas Keble School,E10000013,Gloucestershire,23,34.8,56.3,53,21.5
136832,9364464,Thomas Knyvett College,E10000030,Surrey,36,16.7,35,32.3,18.3
141391,9254013,Thomas Middlecott Academy,E10000019,Lincolnshire,38,5.3,21.9,16.2,16.6
136782,9354040,Thomas Mills High School & Sixth Form,E10000029,Suffolk,30,30,49.7,47,19.7
101821,3065403,Thomas More Catholic School,E09000008,Croydon,36,11.1,50.6,38.5,39.5
100190,2034294,Thomas Tallis School,E09000011,Greenwich,85,29.4,50,44.2,20.6
123627,8946900,Thomas Telford School,E06000020,Telford and Wrekin,30,60,72.5,72.1,12.5
140160,3364006,Thomas Telford University Technical College,E08000031,Wolverhampton,88,50,75.4,61.1,25.4
137838,9357006,Thomas Wolsey Ormiston Academy,E10000029,Suffolk,c,,,,
149569,2126006,Thomas's College,E09000032,Wandsworth,z,,,,
105276,3507002,Thomasson Memorial School,E08000001,Bolton,10,,,7.7,
148186,8084010,Thornaby Academy,E06000004,Stockton-on-Tees,53,45.3,51.9,51.5,6.6
136715,8504175,Thornden School,E10000014,Hampshire,24,45.8,75.2,72.7,29.4
144990,3944002,Thornhill Academy,E08000024,Sunderland,45,26.7,38.1,34.7,11.4
146365,3824007,"Thornhill Community Academy, A Share Academy",E08000034,Kirklees,62,24.2,46.2,38.7,22.0
108877,3946015,Thornhill Park School,E08000024,Sunderland,z,,,,
105264,3504612,Thornleigh Salesian College,E08000001,Bolton,75,21.3,48.9,41.8,27.6
143818,3324001,Thorns Collegiate Academy,E08000027,Dudley,55,10.9,43.5,34.5,32.6
110549,8256010,Thornton College,E06000060,Buckinghamshire,z,,,,
119897,8887102,Thornton-Cleveleys Red Marsh School,E10000017,Lancashire,6,,,,
141185,3904001,Thorp Academy,E08000037,Gateshead,68,27.9,63.9,55.3,36.0
115402,8826001,Thorpe Hall School,E06000033,Southend-on-Sea,z,,,,
110555,8256026,Thorpe House School,E06000060,Buckinghamshire,z,,,,
143278,9264083,Thorpe St Andrew School and Sixth Form,E10000020,Norfolk,47,31.9,53.6,50.9,21.7
129252,9086095,Three Bridges,E06000052,Cornwall,z,,,,
144503,9364005,Three Rivers Academy,E10000030,Surrey,55,20,44.3,39.2,24.3
140079,8007036,Three Ways School,E06000022,Bath and North East Somerset,11,0,0,0,0.0
137554,8817063,Thriftwood School,E10000012,Essex,13,,,,
148547,3724009,Thrybergh Academy,E08000018,Rotherham,59,5.1,24.4,12.5,19.3
137241,8815413,Thurstable School,E10000012,Essex,31,9.7,47.7,44.3,38.0
124802,9354024,Thurston Community College,E10000029,Suffolk,43,25.6,55.4,53.4,29.8
112949,8304173,Tibshelf Community School,E10000007,Derbyshire,46,17.4,55.3,45.2,37.9
136143,3556039,Tiferes,E08000006,Salford,z,,,,
131403,3026110,Tiferes High School,E09000003,Barnet,z,,,,
151730,9417001,Tiffield Academy,E06000062,West Northamptonshire,z,,,,
136910,3145400,Tiffin School,E09000021,Kingston upon Thames,5,,,,
144306,3304024,Tile Cross Academy,E08000025,Birmingham,75,21.3,44.8,23.9,23.5
107395,3804074,Titus Salt School,E08000032,Bradford,81,14.8,44,35.3,29.2
113548,8784192,Tiverton High School,E10000008,Devon,54,16.7,36.1,32,19.4
107564,3814026,Todmorden High School,E08000033,Calderdale,44,27.3,48.7,43.2,21.4
137060,3144011,Tolworth Girls' School and Sixth Form,E09000021,Kingston upon Thames,29,31,66.3,,35.3
140117,9364190,Tomlinscote School,E10000030,Surrey,26,23.1,66.3,63.2,43.2
136417,8865443,Tonbridge Grammar School,E10000016,Kent,8,100,98.2,,-1.8
118959,8866020,Tonbridge School,E10000016,Kent,z,,,,
142761,3804028,Tong Leadership Academy,E08000032,Bradford,76,9.2,27.1,18.2,17.9
136878,8914404,Toot Hill School,E10000024,Nottinghamshire,45,42.2,72,67.2,29.8
137206,8794186,Tor Bridge High,E06000026,Plymouth,60,30,47.6,43.9,17.6
145549,8786072,Tor View School,E10000008,Devon,z,,,,
143879,8887092,Tor View School,E10000017,Lancashire,21,0,9.1,3.2,9.1
125345,9366050,Tormead School,E10000030,Surrey,z,,,,
112041,9084144,Torpoint Community College,E06000052,Cornwall,36,19.4,44.4,39.2,25.0
138370,8804000,Torquay Academy,E06000027,Torbay,69,27.5,57.4,48.7,29.9
136321,8805401,Torquay Boys' Grammar School,E06000027,Torbay,11,90.9,93.6,,2.7
136506,8804114,Torquay Girls' Grammar School,E06000027,Torbay,9,55.6,91.8,,36.2
143947,8786068,Totnes Independent School,E10000008,Devon,z,,,,
146529,3514020,Tottington High School,E08000002,Bury,55,10.9,27.6,23.7,16.7
104837,3426001,Tower College,E08000013,St. Helens,z,,,,
148568,8906010,Tower Learning Centre Independent School,E06000009,Blackpool,z,,,,
136583,8864196,Towers School and Sixth Form Centre,E10000016,Kent,73,13.7,35.2,30.6,21.5
137769,3034001,Townley Grammar School,E09000004,Bexley,30,96.7,96.9,,0.2
117555,9194606,Townsend Church of England School,E10000015,Hertfordshire,27,25.9,43.6,43.3,17.7
141875,8514005,Trafalgar School,E06000044,Portsmouth,56,21.4,45.6,38.2,24.2
141603,3806011,Training and Skills Centre,E08000032,Bradford,z,,,,
145164,2126003,Tram House School,E09000032,Wandsworth,z,,,,
118126,8116000,Tranby,E06000011,East Riding of Yorkshire,z,,,,
141031,2106005,Treasure House (London) CIC,E09000028,Southwark,z,,,,
135534,3097008,TreeHouse School,E09000014,Haringey,z,,,,
144234,8837032,Treetops School,E06000034,Thurrock,18,0,3.7,2.4,3.7
137998,8397021,Tregonwell Academy,E06000058,"Bournemouth, Christchurch and Poole",16,,,,
116636,8507068,Treloar School,E10000014,Hampshire,z,,,,
113004,8306000,Trent College,E10000007,Derbyshire,z,,,,
144558,8614042,Trentham Academy,E06000021,Stoke-on-Trent,37,27,49.1,43,22.1
145843,9084005,Treviglas Academy,E06000052,Cornwall,36,30.6,45.2,42.6,14.6
117618,9196041,Tring Park School for the Performing Arts,E10000015,Hertfordshire,z,,,,
138352,9194504,Tring School,E10000015,Hertfordshire,27,18.5,58.2,54.5,39.7
140966,2084003,Trinity Academy,E09000022,Lambeth,51,25.5,29.2,28.3,3.7
135007,3716905,Trinity Academy,E08000017,Doncaster,71,19.7,53.1,41.7,33.4
147072,8014012,Trinity Academy,E06000023,"Bristol, City of",48,31.3,74.7,59.3,43.4
148545,3804092,Trinity Academy Bradford,E08000032,Bradford,53,37.7,43.9,43.7,6.2
145579,3844007,Trinity Academy Cathedral,E08000036,Wakefield,80,37.5,56.7,49.2,19.2
144946,3814007,Trinity Academy Grammar,E08000033,Calderdale,90,35.6,47.2,41.5,11.6
136094,3816905,Trinity Academy Halifax,E08000033,Calderdale,117,27.4,50.3,41.5,22.9
148560,3834080,Trinity Academy Leeds,E08000035,Leeds,0,,,,
146640,3947002,Trinity Academy New Bridge,E08000024,Sunderland,18,0,0,,0.0
141865,3917033,Trinity Academy Newcastle,E08000021,Newcastle upon Tyne,23,,,0,
148561,3704013,Trinity Academy St. Edwards,E08000016,Barnsley,0,,,,
142382,8064702,Trinity Catholic College,E06000002,Middlesbrough,89,25.8,49.6,39.5,23.8
102860,3174603,Trinity Catholic High School,E09000026,Redbridge,27,40.7,69.2,66.8,28.5
148362,9374752,Trinity Catholic School,E10000031,Warwickshire,41,14.6,41.5,34.1,26.9
136538,3034603,"Trinity Church of England School, Belvedere",E09000004,Bexley,66,9.1,34.6,23.4,25.5
100749,2094636,"Trinity Church of England School, Lewisham",E09000023,Lewisham,41,39,65.3,56.2,26.3
137801,3524765,Trinity CofE High School,E08000003,Manchester,102,47.1,57.8,55,10.7
137167,8854437,Trinity High School and Sixth Form Centre,E10000034,Worcestershire,69,11.6,32.8,27.1,21.2
131102,3017005,Trinity School,E09000002,Barking and Dagenham,16,,,,
101842,3066077,Trinity School,E09000008,Croydon,z,,,,
106276,3576000,Trinity School,E08000008,Tameside,z,,,,
138525,8694055,Trinity School,E06000037,West Berkshire,45,15.6,45.6,39.3,30.0
113574,8786010,Trinity School,E10000008,Devon,z,,,,
139554,8864006,Trinity School,E10000016,Kent,33,24.2,50,45.6,25.8
137369,9425402,Trinity School,E06000063,Cumberland,49,14.3,33.8,31.5,19.5
145034,8734010,Trumpington Community College,E10000003,Cambridgeshire,36,33.3,69.8,56.1,36.5
112077,9086080,Truro High School,E06000052,Cornwall,z,,,,
112076,9086079,Truro School,E06000052,Cornwall,z,,,,
146379,3344003,Tudor Grange Academy Kingshurst,E08000029,Solihull,120,12.5,30.1,19.7,17.6
140731,8854438,Tudor Grange Academy Redditch,E10000034,Worcestershire,32,6.3,32.2,24.1,25.9
135913,8856905,Tudor Grange Academy Worcester,E10000034,Worcestershire,38,23.7,52.6,47.1,28.9
136310,3344014,"Tudor Grange Academy, Solihull",E08000029,Solihull,28,32.1,76.4,73.1,44.3
144479,8564004,"Tudor Grange Samworth Academy, A church of England School",E06000016,Leicester,55,10.9,42.6,28.2,31.7
123274,9316001,Tudor Hall School,E10000025,Oxfordshire,z,,,,
100880,2107174,Tuke School,E09000028,Southwark,12,,,,
142667,9257009,Tulip Academy,E10000019,Lincolnshire,25,,,,
118789,8864043,Tunbridge Wells Girls' Grammar School,E10000016,Kent,5,,,,
118790,8864045,Tunbridge Wells Grammar School for Boys,E10000016,Kent,10,90,91.3,,1.3
146099,8304010,Tupton Hall School,E10000007,Derbyshire,88,21.6,37.2,31.9,15.6
141963,3184001,Turing House School,E09000027,Richmond upon Thames,30,26.7,73.3,64.6,46.6
145923,8864021,Turner Free School,E10000016,Kent,63,11.1,32.7,25.2,21.6
100643,2085950,Turney Primary and Secondary Special School,E09000022,Lambeth,12,,,,
146569,8886128,Turning Point Academy,E10000017,Lancashire,z,,,,
105253,3504034,Turton School,E08000001,Bolton,50,8,36.9,32.2,28.9
148521,3304040,Turves Green Boys' School,E08000025,Birmingham,52,32.7,53.8,,21.1
137319,8914452,Tuxford Academy,E10000024,Nottinghamshire,50,30,44.1,41.7,14.1
139628,8107008,Tweendykes School,E06000010,"Kingston upon Hull, City of",6,,,,
143420,3184004,Twickenham School,E09000027,Richmond upon Thames,44,22.7,48.8,39.4,26.1
146727,8607030,Two Rivers High School,E10000028,Staffordshire,24,0,0,0,0.0
120331,8556006,Twycross House School,E10000018,Leicestershire,z,,,,
137546,3074602,Twyford Church of England High School,E09000009,Ealing,31,74.2,83.5,81.9,9.3
136649,8394177,Twynham School,E06000058,"Bournemouth, Christchurch and Poole",42,33.3,68.1,62.4,34.8
140791,8954116,Tytherington School,E06000049,Cheshire East,37,32.4,57.6,53.7,25.2
147685,8314010,UTC Derby Pride Park,E06000015,Derby,26,26.9,43.3,38.4,16.4
146375,3124024,UTC Heathrow,E09000017,Hillingdon,22,4.5,35.7,23.4,31.2
141111,9314008,UTC Oxfordshire,E10000025,Oxfordshire,20,10,32.1,29.7,22.1
146560,8794005,UTC Plymouth,E06000026,Plymouth,34,23.5,40,33.7,16.5
143430,8514006,UTC Portsmouth,E06000044,Portsmouth,23,30.4,47.9,44.3,17.5
139268,8704000,UTC Reading,E06000038,Reading,17,29.4,40.3,40.3,10.9
139695,3734004,UTC Sheffield City Centre,E08000019,Sheffield,29,10.3,28.6,23.5,18.3
142605,3734010,UTC Sheffield Olympic Legacy Park,E08000019,Sheffield,34,29.4,52.3,45.7,22.9
142894,8404006,UTC South Durham,E06000047,County Durham,46,21.7,32.6,30.1,10.9
145155,8664004,UTC Swindon,E06000030,Swindon,18,5.6,32.7,24.2,27.1
142899,8774004,UTC Warrington,E06000007,Warrington,49,6.1,23.3,16.3,17.2
114590,8454037,Uckfield College,E10000011,East Sussex,33,21.2,50.2,48.7,29.0
103605,3307014,Uffculme School,E08000025,Birmingham,14,0,0,0,0.0
136287,8785405,Uffculme School,E10000008,Devon,38,26.3,64.1,58.9,37.8
112393,9434310,Ullswater Community College,E06000064,Westmorland and Furness,49,36.7,45.1,43.8,8.4
112385,9434152,Ulverston Victoria High School,E06000064,Westmorland and Furness,27,14.8,40.7,37.6,25.9
112461,9436044,Underley Garden School,E06000064,Westmorland and Furness,z,,,,
134833,9366584,Undershaw Education Trust,E10000030,Surrey,z,,,,
146527,9367001,Unified Academy,E10000030,Surrey,19,,,,
145295,3096006,Unique Children's School,E09000014,Haringey,z,,,,
139675,8904000,Unity Academy Blackpool,E06000009,Blackpool,76,13.2,28.1,18.2,14.9
133768,8066905,Unity City Academy,E06000002,Middlesbrough,102,12.7,35.8,19.1,23.1
136373,8256043,Unity College,E06000060,Buckinghamshire,z,,,,
135003,8884806,Unity College,E10000017,Lancashire,108,26.9,39.3,34,12.4
137282,9254001,University Academy Holbeach,E10000019,Lincolnshire,67,13.4,34.5,28.6,21.1
147268,9254044,University Academy Long Sutton,E10000019,Lincolnshire,57,14,19.5,17.6,5.5
100065,2026018,University College School,E09000007,Camden,z,,,,
141941,3504002,University Collegiate School,E08000001,Bolton,48,22.9,39.5,38,16.6
142604,3834072,University Technical College Leeds,E08000035,Leeds,44,38.6,48.3,46.8,9.7
141086,9264014,University Technical College Norfolk,E10000020,Norfolk,28,53.6,58.6,57.5,5.0
135419,9366592,Unsted Park School,E10000030,Surrey,z,,,,
143848,3514000,Unsworth Academy,E08000002,Bury,51,21.6,44.2,38.6,22.6
149983,8884173,Up Holland High School,E10000017,Lancashire,34,35.3,53.5,51,18.2
148945,8454038,Uplands Academy,E10000011,East Sussex,35,22.9,42.9,38.7,20.0
143014,8667012,Uplands School,E06000030,Swindon,7,,,,
142406,3824005,Upper Batley High School,E08000034,Kirklees,39,30.8,45.9,,15.1
137037,8524275,Upper Shirley High School,E06000045,Southampton,63,22.2,60.4,50.2,38.2
121690,8154206,Upper Wharfedale School,E06000065,North Yorkshire,6,66.7,60.6,61.8,-6.1
136629,8575404,Uppingham Community College,E06000017,Rutland,30,30,57,53.1,27.0
120320,8576002,Uppingham School,E06000017,Rutland,z,,,,
136420,8715408,Upton Court Grammar School,E06000039,Slough,20,100,99.3,99.4,-0.7
137929,3445901,Upton Hall School FCJ,E08000015,Wirral,14,92.9,87.9,,-5.0
111422,8964153,Upton-by-Chester High School,E06000050,Cheshire West and Chester,48,16.7,48.7,43.9,32.0
143838,2096002,Urban Mission School,E09000023,Lewisham,z,,,,
136297,3585405,Urmston Grammar Academy,E08000009,Trafford,19,84.2,96.2,94.7,12.0
141628,8864633,Ursuline College,E10000016,Kent,54,11.1,25.8,21.5,14.7
102683,3155400,Ursuline High School Wimbledon,E09000024,Merton,29,34.5,71.3,,36.8
149600,3446018,Utopia,E08000015,Wirral,z,,,,
136768,3125404,Uxbridge High School,E09000017,Hillingdon,90,24.4,49.3,38.9,24.9
147702,3306134,V.A.S.E Academy,E08000025,Birmingham,z,,,,
148032,9376028,VLC,E10000031,Warwickshire,z,,,,
147205,8866156,VTC Independent School,E10000016,Kent,z,,,,
102176,3097001,Vale School,E09000014,Haringey,6,,,0,
148347,8855950,Vale of Evesham School,E10000034,Worcestershire,4,,,,
143864,8164000,Vale of York Academy,E06000014,York,29,10.3,61.9,51.4,51.6
119032,8867021,Valence School,E10000016,Kent,4,,,,
102857,3174033,Valentines High School,E09000026,Redbridge,44,68.2,77.8,77.1,9.6
136581,8864249,Valley Park School,E10000016,Kent,67,20.9,26,24.5,5.1
137169,8234096,Vandyke Upper School,E06000056,Central Bedfordshire,57,21.1,53.2,48.4,32.1
142928,2087000,Vanguard School,E09000022,Lambeth,12,,,,
114579,8464012,Varndean School,E06000043,Brighton and Hove,75,36,62.5,57.1,26.5
139184,3944073,Venerable Bede Church of England Academy,E08000024,Sunderland,52,15.4,48.4,39.1,33.0
144633,9377005,Venture Academy,E10000031,Warwickshire,7,,,,
147949,8916043,Venture Learning,E10000024,Nottinghamshire,z,,,,
137038,9194011,Verulam School,E10000015,Hertfordshire,24,29.2,60.2,,31.0
113954,8397004,Victoria Education Centre,E06000058,"Bournemouth, Christchurch and Poole",z,,,,
103601,3307009,Victoria School,E08000025,Birmingham,11,,,,
